ancestry	gene_symbol	source_file	url	expected_size_bytes	sha256	md5	synapse_id	synapse_parent_id	pipeline_batch_id	raw_lifecycle	raw_cleanup_at	raw_cleanup_reason
EUR	SPINK6	SPINK6_Q6UWN8_OID21450_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471239				syn51471239	syn51365303				
EUR	SPINK8	SPINK8_P0C7L1_OID30153_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363348				syn52363348	syn51365303				
EUR	SPINT1	SPINT1_O43278_OID21109_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469900				syn51469900	syn51365303				
EUR	SPINT2	SPINT2_O43291_OID20720_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471273	548597760		b1959310b5669f62274c95ec3ab48929	syn51471273	syn51365303				
EUR	SPINT3	SPINT3_P49223_OID31509_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361989				syn52361989	syn51365303				
EUR	SPOCK1	SPOCK1_Q08629_OID20924_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471146	547153920		dea033549ca3ef6bbeb5282b23c2ef14	syn51471146	syn51365303				
EUR	SPON1	SPON1_Q9HCB6_OID20759_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51468604				syn51468604	syn51365303				
EUR	SPON2	SPON2_Q9BUD6_OID20221_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468752	547409920		6b9aa22113cd27321dc0462fd1588591	syn51468752	syn51365303				
EUR	SPP1	SPP1_P10451_OID20322_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468737	549314560		12add12c87550d3b630b35183c41eec2	syn51468737	syn51365303				
EUR	SPRED2	SPRED2_Q7Z698_OID30423_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362813				syn52362813	syn51365303				
EUR	SPRING1	SPRING1_Q9H741_OID31197_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362152				syn52362152	syn51365303				
EUR	SPRR1B	SPRR1B_P22528_OID31296_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363280				syn52363280	syn51365303				
EUR	SPRR3	SPRR3_Q9UBC9_OID31131_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362509				syn52362509	syn51365303				
EUR	SPRY2	SPRY2_O43597_OID20475_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469640	545935360		2f4c0cd50b994626566c24ebadbe453c	syn51469640	syn51365303				
EUR	SPTBN2	SPTBN2_O15020_OID30876_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361641				syn52361641	syn51365303				
EUR	SPTLC1	SPTLC1_O15269_OID31086_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362425	548495360		1f711f49d72c129e65d7382a08697b57	syn52362425	syn51365303				
EUR	SRC	SRC_P12931_OID21521_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469162	548229120		11e0c8d61abd919424ce45239f6e32b3	syn51469162	syn51365303				
EUR	SRP14	SRP14_P37108_OID21324_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51468768				syn51468768	syn51365303				
EUR	SRPK2	SRPK2_P78362_OID20502_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469385	547932160		02b3af7f5e3a863ef6e9d4ac90925a0f	syn51469385	syn51365303				
EUR	SRPX	SRPX_P78539_OID30310_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362247				syn52362247	syn51365303				
EUR	SSBP1	SSBP1_Q04837_OID30468_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362602				syn52362602	syn51365303				
EUR	SSB	SSB_P05455_OID20818_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470374				syn51470374	syn51365303				
EUR	SSC4D	SSC4D_Q8WTU2_OID20182_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470827	548167680		91723a51f77a7c3bf77306218aa16b30	syn51470827	syn51365303				
EUR	SSC5D	SSC5D_A1L4H1_OID20351_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468432	548761600		ccec6bcc4a4db3bdfd4ca43d15c7e635	syn51468432	syn51365303				
EUR	SSH3	SSH3_Q8TE77_OID31216_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363562				syn52363562	syn51365303				
EUR	SSNA1	SSNA1_O43805_OID31453_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361384	548372480		824f51afa615cee500557cac01380ffd	syn52361384	syn51365303				
EUR	ST13	ST13_P50502_OID30624_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362459				syn52362459	syn51365303				
EUR	ST3GAL1	ST3GAL1_Q11201_OID21322_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470125	547604480		6344ce2b1d4b44b02b9648781d8ef872	syn51470125	syn51365303				
EUR	ST6GAL1	ST6GAL1_P15907_OID20302_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468610	549406720		e5cb0ae5d35bd2a06dcea14e3a2f63ce	syn51468610	syn51365303				
EUR	ST8SIA1	ST8SIA1_Q92185_OID30442_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361531	545413120		d65c192472a9ba3ad583d866e83a294a	syn52361531	syn51365303				
EUR	STAB2	STAB2_Q8WWQ8_OID30401_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361966	549263360		f70b9227f48f63105242774d9d907bce	syn52361966	syn51365303				
EUR	STAMBP	STAMBP_O95630_OID20955_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471455	546897920		b204a7472913b1a74205f05c84cdc08c	syn51471455	syn51365303				
EUR	STAM	STAM_Q92783_OID31425_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362619				syn52362619	syn51365303				
EUR	STAT2	STAT2_P52630_OID30536_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363328				syn52363328	syn51365303				
EUR	STAT5B	STAT5B_P51692_OID21277_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470302				syn51470302	syn51365303				
EUR	STAU1	STAU1_O95793_OID31210_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362396				syn52362396	syn51365303				
EUR	STC1	STC1_P52823_OID21014_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470840				syn51470840	syn51365303				
EUR	STC2	STC2_O76061_OID21157_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471156	548096000		5d5ced80d82fa4ae75a98e0cf6d903c6	syn51471156	syn51365303				
EUR	STEAP4	STEAP4_Q687X5_OID30846_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361996				syn52361996	syn51365303				
EUR	STIP1	STIP1_P31948_OID21077_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471376				syn51471376	syn51365303				
EUR	STK11	STK11_Q15831_OID20077_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469527				syn51469527	syn51365303				
EUR	STK24	STK24_Q9Y6E0_OID20837_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468748				syn51468748	syn51365303				
EUR	STK4	STK4_Q13043_OID20140_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470488				syn51470488	syn51365303				
EUR	STOML2	STOML2_Q9UJZ1_OID31183_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362581				syn52362581	syn51365303				
EUR	STX16	STX16_O14662_OID21170_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469689				syn51469689	syn51365303				
EUR	STX1B	STX1B_P61266_OID30934_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361894				syn52361894	syn51365303				
EUR	STX3	STX3_Q13277_OID31090_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361578				syn52361578	syn51365303				
EUR	STX4	STX4_Q12846_OID21326_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470474				syn51470474	syn51365303				
EUR	STX5	STX5_Q13190_OID30432_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363533				syn52363533	syn51365303				
EUR	STX6	STX6_O43752_OID21219_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471422				syn51471422	syn51365303				
EUR	STX7	STX7_O15400_OID30560_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362009				syn52362009	syn51365303				
EUR	STX8	STX8_Q9UNK0_OID20531_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469432				syn51469432	syn51365303				
EUR	STXBP1	STXBP1_P61764_OID31054_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361450				syn52361450	syn51365303				
EUR	STXBP3	STXBP3_O00186_OID21240_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471465				syn51471465	syn51365303				
EUR	SUGP1	SUGP1_Q8IWZ8_OID31524_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361468				syn52361468	syn51365303				
EUR	SUGT1	SUGT1_Q9Y2Z0_OID21229_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470756				syn51470756	syn51365303				
EUR	SULT1A1	SULT1A1_P50225_OID21031_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470088	548915200		e5cbdcf7df83e89cc7e6a99457153db9	syn51470088	syn51365303				
EUR	SULT2A1	SULT2A1_Q06520_OID20508_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470440				syn51470440	syn51365303				
EUR	SUMF1	SUMF1_Q8NBK3_OID30486_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361524				syn52361524	syn51365303				
EUR	SUMF2	SUMF2_Q8NBJ7_OID21032_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468647	549109760		391095b9df058cd1c87e520856f09e05	syn51468647	syn51365303				
EUR	SUOX	SUOX_P51687_OID31031_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362246				syn52362246	syn51365303				
EUR	SUSD1	SUSD1_Q6UWL2_OID20072_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470764				syn51470764	syn51365303				
EUR	SUSD2	SUSD2_Q9UGT4_OID21098_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470618				syn51470618	syn51365303				
EUR	SUSD4	SUSD4_Q5VX71_OID31398_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362638				syn52362638	syn51365303				
EUR	SUSD5	SUSD5_O60279_OID30650_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361786				syn52361786	syn51365303				
EUR	SV2A	SV2A_Q7L0J3_OID30965_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361951				syn52361951	syn51365303				
EUR	SWAP70	SWAP70_Q9UH65_OID31477_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363555				syn52363555	syn51365303				
EUR	SYAP1	SYAP1_Q96A49_OID30636_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363367				syn52363367	syn51365303				
EUR	SYNGAP1	SYNGAP1_Q96PV0_OID30797_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361508				syn52361508	syn51365303				
EUR	SYT1	SYT1_P21579_OID31089_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362645				syn52362645	syn51365303				
EUR	SYTL4	SYTL4_Q96C24_OID30339_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362617				syn52362617	syn51365303				
EUR	TAB2	TAB2_Q9NYJ8_OID31319_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361722				syn52361722	syn51365303				
EUR	TACC3	TACC3_Q9Y6A5_OID21285_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51468628				syn51468628	syn51365303				
EUR	TACSTD2	TACSTD2_P09758_OID21447_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470014				syn51470014	syn51365303				
EUR	TADA3	TADA3_O75528_OID31422_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363618				syn52363618	syn51365303				
EUR	TAFA5	TAFA5_Q7Z5A7_OID21321_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471456				syn51471456	syn51365303				
EUR	TAGLN3	TAGLN3_Q9UI15_OID31225_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362375				syn52362375	syn51365303				
EUR	TALDO1	TALDO1_P37837_OID30414_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362117				syn52362117	syn51365303				
EUR	TANK	TANK_Q92844_OID20474_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469326				syn51469326	syn51365303				
EUR	TAP1	TAP1_Q03518_OID31289_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361536				syn52361536	syn51365303				
EUR	TARBP2	TARBP2_Q15633_OID20870_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470288				syn51470288	syn51365303				
EUR	TARM1	TARM1_B6A8C7_OID30937_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363904				syn52363904	syn51365303				
EUR	TARS1	TARS1_P26639_OID31343_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362402				syn52362402	syn51365303				
EUR	TAX1BP1	TAX1BP1_Q86VP1_OID31075_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363258				syn52363258	syn51365303				
EUR	TBC1D17	TBC1D17_Q9HA65_OID20844_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471380				syn51471380	syn51365303				
EUR	TBC1D23	TBC1D23_Q9NUY8_OID21286_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469066				syn51469066	syn51365303				
EUR	TBC1D5	TBC1D5_Q92609_OID20521_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470214				syn51470214	syn51365303				
EUR	TBCA	TBCA_O75347_OID30616_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362534				syn52362534	syn51365303				
EUR	TBCB	TBCB_Q99426_OID20993_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471193				syn51471193	syn51365303				
EUR	TBCC	TBCC_Q15814_OID20942_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469410				syn51469410	syn51365303				
EUR	TBL1X	TBL1X_O60907_OID21220_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471406				syn51471406	syn51365303				
EUR	TBR1	TBR1_Q16650_OID30923_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361658				syn52361658	syn51365303				
EUR	TCL1A	TCL1A_P56279_OID20987_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468755				syn51468755	syn51365303				
EUR	TCL1B	TCL1B_O95988_OID20058_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469027				syn51469027	syn51365303				
EUR	TCN1	TCN1_P20061_OID30687_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361949				syn52361949	syn51365303				
EUR	TCN2	TCN2_P20062_OID20341_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470429				syn51470429	syn51365303				
EUR	TCOF1	TCOF1_Q13428_OID30316_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362740				syn52362740	syn51365303				
EUR	TCP11	TCP11_Q8WWU5_OID31267_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363482				syn52363482	syn51365303				
EUR	TCTN3	TCTN3_Q6NUS6_OID30326_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363053				syn52363053	syn51365303				
EUR	TDGF1	TDGF1_P13385_OID20816_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470392				syn51470392	syn51365303				
EUR	TDO2	TDO2_P48775_OID30910_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361707				syn52361707	syn51365303				
EUR	TDP1	TDP1_Q9NUW8_OID31403_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361452				syn52361452	syn51365303				
EUR	TDRKH	TDRKH_Q9Y2W6_OID20875_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469459				syn51469459	syn51365303				
EUR	TEF	TEF_Q10587_OID30103_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363607				syn52363607	syn51365303				
EUR	TEK	TEK_Q02763_OID21496_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470493				syn51470493	syn51365303				
EUR	TERF1	TERF1_P54274_OID30480_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363536				syn52363536	syn51365303				
EUR	TET2	TET2_Q6N021_OID31266_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363327				syn52363327	syn51365303				
EUR	TEX101	TEX101_Q9BY14_OID30971_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362936				syn52362936	syn51365303				
EUR	TEX33	TEX33_O43247_OID31280_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362620				syn52362620	syn51365303				
EUR	TFAP2A	TFAP2A_P05549_OID30848_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362033				syn52362033	syn51365303				
EUR	TFF1	TFF1_P04155_OID21154_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470837				syn51470837	syn51365303				
EUR	TFF2	TFF2_Q03403_OID20787_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471424				syn51471424	syn51365303				
EUR	TFF3	TFF3_Q07654_OID20371_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469703				syn51469703	syn51365303				
EUR	TFPI2	TFPI2_P48307_OID21512_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469716				syn51469716	syn51365303				
EUR	TFPI	TFPI_P10646_OID20388_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471229				syn51471229	syn51365303				
EUR	TFRC	TFRC_P02786_OID20369_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468491				syn51468491	syn51365303				
EUR	TF	TF_P02787_OID30783_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363128				syn52363128	syn51365303				
EUR	TGFA	TGFA_P01135_OID20600_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470025				syn51470025	syn51365303				
EUR	TGFB1	TGFB1_P01137_OID20621_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471354				syn51471354	syn51365303				
EUR	TGFB2	TGFB2_P61812_OID31417_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361867				syn52361867	syn51365303				
EUR	TGFBI	TGFBI_Q15582_OID20417_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468640				syn51468640	syn51365303				
EUR	TGFBR1	TGFBR1_P36897_OID30502_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363637				syn52363637	syn51365303				
EUR	TGFBR2	TGFBR2_P37173_OID21493_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470142				syn51470142	syn51365303				
EUR	TGFBR3	TGFBR3_Q03167_OID20255_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471135				syn51471135	syn51365303				
EUR	TGM2	TGM2_P21980_OID20141_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469353				syn51469353	syn51365303				
EUR	TGOLN2	TGOLN2_O43493_OID30691_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363028				syn52363028	syn51365303				
EUR	TG	TG_P01266_OID31359_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361310				syn52361310	syn51365303				
EUR	THAP12	THAP12_O43422_OID31238_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363556				syn52363556	syn51365303				
EUR	THBD	THBD_P07204_OID20231_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470308				syn51470308	syn51365303				
EUR	THBS2	THBS2_P35442_OID21104_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468486				syn51468486	syn51365303				
EUR	THBS4	THBS4_P35443_OID20368_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470473				syn51470473	syn51365303				
EUR	THOP1	THOP1_P52888_OID20194_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470061				syn51470061	syn51365303				
EUR	THPO	THPO_P40225_OID20098_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468609				syn51468609	syn51365303				
EUR	THRAP3	THRAP3_Q9Y2W1_OID30053_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362934				syn52362934	syn51365303				
EUR	THSD1	THSD1_Q9NS62_OID30476_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363403				syn52363403	syn51365303				
EUR	THTPA	THTPA_Q9BU02_OID31375_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362428				syn52362428	syn51365303				
EUR	THY1	THY1_P04216_OID21050_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471256				syn51471256	syn51365303				
EUR	TIA1	TIA1_P31483_OID20068_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470520				syn51470520	syn51365303				
EUR	TIE1	TIE1_P35590_OID20303_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469605				syn51469605	syn51365303				
EUR	TIGAR	TIGAR_Q9NQ88_OID20894_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468971				syn51468971	syn51365303				
EUR	TIGIT	TIGIT_Q495A1_OID31320_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362795				syn52362795	syn51365303				
EUR	TIMD4	TIMD4_Q96H15_OID20375_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471035				syn51471035	syn51365303				
EUR	TIMM10	TIMM10_P62072_OID30358_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362802				syn52362802	syn51365303				
EUR	TIMM8A	TIMM8A_O60220_OID31143_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361481				syn52361481	syn51365303				
EUR	TIMP1	TIMP1_P01033_OID20418_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469491				syn51469491	syn51365303				
EUR	TIMP2	TIMP2_P16035_OID30318_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362222				syn52362222	syn51365303				
EUR	TIMP3	TIMP3_P35625_OID20684_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470940				syn51470940	syn51365303				
EUR	TIMP4	TIMP4_Q99727_OID21147_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471183				syn51471183	syn51365303				
EUR	TINAGL1	TINAGL1_Q9GZM7_OID20180_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469166				syn51469166	syn51365303				
EUR	TJAP1	TJAP1_Q5JTD0_OID21477_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470166				syn51470166	syn51365303				
EUR	TJP3	TJP3_O95049_OID30798_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362970				syn52362970	syn51365303				
EUR	TK1	TK1_P04183_OID31294_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361633				syn52361633	syn51365303				
EUR	TLR1	TLR1_Q15399_OID30532_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361817				syn52361817	syn51365303				
EUR	TLR2	TLR2_O60603_OID31290_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363418				syn52363418	syn51365303				
EUR	TLR3	TLR3_O15455_OID20612_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469423				syn51469423	syn51365303				
EUR	TLR4	TLR4_O00206_OID30428_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362657				syn52362657	syn51365303				
EUR	TMCO5A	TMCO5A_Q8N6Q1_OID30940_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361803				syn52361803	syn51365303				
EUR	TMED10	TMED10_P49755_OID30068_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362093				syn52362093	syn51365303				
EUR	TMED1	TMED1_Q13445_OID31278_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361740				syn52361740	syn51365303				
EUR	TMED4	TMED4_Q7Z7H5_OID30154_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363599				syn52363599	syn51365303				
EUR	TMED8	TMED8_Q6PL24_OID31462_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361309				syn52361309	syn51365303				
EUR	TMEM106A	TMEM106A_Q96A25_OID31411_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363585				syn52363585	syn51365303				
EUR	TMEM132A	TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363227				syn52363227	syn51365303				
EUR	TMEM25	TMEM25_Q86YD3_OID31015_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363504				syn52363504	syn51365303				
EUR	TMOD4	TMOD4_Q9NZQ9_OID31246_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362442				syn52362442	syn51365303				
EUR	TMPRSS11B	TMPRSS11B_Q86T26_OID30852_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363514				syn52363514	syn51365303				
EUR	TMPRSS11D	TMPRSS11D_O60235_OID31103_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362486				syn52362486	syn51365303				
EUR	TMPRSS15	TMPRSS15_P98073_OID21364_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469614				syn51469614	syn51365303				
EUR	TMPRSS5	TMPRSS5_Q9H3S3_OID20947_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471300				syn51471300	syn51365303				
EUR	TMSB10	TMSB10_P63313_OID21118_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468699				syn51468699	syn51365303				
EUR	TNC	TNC_P24821_OID20359_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470896				syn51470896	syn51365303				
EUR	TNFAIP2	TNFAIP2_Q03169_OID31446_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361749				syn52361749	syn51365303				
EUR	TNFAIP8L2	TNFAIP8L2_Q6P589_OID30629_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363353				syn52363353	syn51365303				
EUR	TNFAIP8	TNFAIP8_O95379_OID20433_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470281				syn51470281	syn51365303				
EUR	TNFRSF10A	TNFRSF10A_O00220_OID20967_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468629				syn51468629	syn51365303				
EUR	TNFRSF10B	TNFRSF10B_O14763_OID20981_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468770				syn51468770	syn51365303				
EUR	TNFRSF10C	TNFRSF10C_O14798_OID20265_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471246				syn51471246	syn51365303				
EUR	TNFRSF11A	TNFRSF11A_Q9Y6Q6_OID20646_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471444				syn51471444	syn51365303				
EUR	TNFRSF11B	TNFRSF11B_O00300_OID20735_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51468882				syn51468882	syn51365303				
EUR	TNFRSF12A	TNFRSF12A_Q9NP84_OID21482_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470428				syn51470428	syn51365303				
EUR	TNFRSF13B	TNFRSF13B_O14836_OID20702_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471400				syn51471400	syn51365303				
EUR	TNFRSF13C	TNFRSF13C_Q96RJ3_OID20480_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51468893				syn51468893	syn51365303				
EUR	TNFRSF14	TNFRSF14_Q92956_OID20783_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471041				syn51471041	syn51365303				
